time,open,high,low,close
1501264800,1.17468,1.17622,1.17431,1.17616
1501268400,1.17615,1.17622,1.17528,1.17586
1501272000,1.17586,1.17595,1.17465,1.17478
1501459200,1.17469,1.17497,1.17344,1.17427
1501462800,1.1743,1.17459,1.17376,1.17394
1501466400,1.17395,1.17437,1.17352,1.17353
1501470000,1.17353,1.17376,1.17314,1.17323
1501473600,1.17323,1.17366,1.17312,1.17363
1501477200,1.17363,1.17473,1.17314,1.17459
1501480800,1.17457,1.17469,1.17246,1.17377
1501484400,1.17375,1.17383,1.17231,1.17247
1501488000,1.17247,1.17342,1.17233,1.17325
1501491600,1.17323,1.17444,1.17276,1.17339
1501495200,1.17339,1.17375,1.17297,1.17314
1501498800,1.17313,1.17348,1.17255,1.17276
1501502400,1.17274,1.17352,1.17234,1.17336
1501506000,1.17335,1.17514,1.17316,1.17486
1501509600,1.17487,1.17902,1.17461,1.17892
1501513200,1.17896,1.18301,1.17837,1.18252
1501516800,1.1825,1.1832,1.18054,1.18106
1501520400,1.18106,1.18272,1.18079,1.18139
1501524000,1.1814,1.18349,1.18131,1.18305
1501527600,1.18304,1.18447,1.18288,1.18363
1501531200,1.18363,1.18454,1.18307,1.18414
1501534800,1.18414,1.18443,1.18354,1.18358
1501538400,1.18358,1.18365,1.1829,1.18307
1501542000,1.18306,1.18323,1.18203,1.18208
1501545600,1.18207,1.18298,1.18196,1.18269
1501549200,1.1827,1.18307,1.18196,1.18296
1501552800,1.18295,1.18339,1.18263,1.18276
1501556400,1.18277,1.18277,1.18228,1.18262
1501560000,1.18262,1.18335,1.18244,1.18306
1501563600,1.18306,1.18332,1.18195,1.18202
1501567200,1.18202,1.18306,1.18113,1.18208
1501570800,1.182,1.18227,1.1811,1.1819
1501574400,1.18191,1.18332,1.18152,1.18212
1501578000,1.18212,1.18236,1.18071,1.18142
1501581600,1.18143,1.18176,1.18048,1.18116
1501585200,1.18116,1.18228,1.18091,1.18102
1501588800,1.18107,1.18192,1.18064,1.18174
1501592400,1.18174,1.18287,1.1807,1.18241
1501596000,1.18245,1.18389,1.17852,1.18096
1501599600,1.18097,1.18142,1.17915,1.17985
1501603200,1.17984,1.18057,1.17965,1.18046
1501606800,1.18045,1.18373,1.18044,1.18171
1501610400,1.1817,1.18197,1.17985,1.18034
1501614000,1.18033,1.18051,1.17988,1.18001
1501617600,1.18003,1.18031,1.17989,1.18014
1501621200,1.18014,1.18073,1.17981,1.18057
1501624800,1.18055,1.18128,1.18044,1.18054
1501628400,1.18053,1.18127,1.18025,1.18109
1501632000,1.18113,1.18177,1.18066,1.1813
1501635600,1.1813,1.18141,1.17937,1.18
1501639200,1.18002,1.18088,1.17973,1.18082
1501642800,1.18081,1.1817,1.18036,1.1811
1501646400,1.18111,1.18283,1.18105,1.18248
1501650000,1.1825,1.18301,1.18212,1.18234
1501653600,1.18233,1.18435,1.18172,1.18397
1501657200,1.18395,1.18407,1.18246,1.18333
1501660800,1.18333,1.18683,1.18303,1.18545
1501664400,1.18547,1.1859,1.18375,1.18376
1501668000,1.18377,1.18383,1.18299,1.18326
1501671600,1.18327,1.18375,1.18218,1.18271
1501675200,1.18274,1.18385,1.18182,1.18246
1501678800,1.18245,1.1834,1.18229,1.18331
1501682400,1.1833,1.18581,1.18255,1.18564
1501686000,1.18566,1.18712,1.18549,1.18605
1501689600,1.18605,1.1871,1.18601,1.18677
1501693200,1.18678,1.191,1.18677,1.1883
1501696800,1.1883,1.18832,1.18565,1.18595
1501700400,1.18596,1.1861,1.185,1.18538
1501704000,1.18538,1.18574,1.18529,1.18555
1501707600,1.18555,1.18591,1.18534,1.18549
1501711200,1.18547,1.18582,1.185,1.18514
1501714800,1.18513,1.18532,1.18458,1.18514
1501718400,1.18514,1.1852,1.18357,1.18359
1501722000,1.18358,1.1847,1.18356,1.18366
1501725600,1.18366,1.18437,1.18342,1.18434
1501729200,1.18434,1.18487,1.18412,1.18413
1501732800,1.18414,1.18479,1.18414,1.18464
1501736400,1.18464,1.18569,1.18438,1.18442
1501740000,1.18444,1.18533,1.18376,1.18514
1501743600,1.18513,1.18568,1.1837,1.18413
1501747200,1.18414,1.18434,1.18305,1.1843
1501750800,1.1843,1.18504,1.18413,1.18451
1501754400,1.18451,1.18474,1.18334,1.18375
1501758000,1.18375,1.18583,1.18337,1.18532
1501761600,1.18536,1.18739,1.18477,1.18593
1501765200,1.18593,1.18593,1.18429,1.18496
1501768800,1.18543,1.1893,1.18456,1.18787
1501772400,1.18791,1.18889,1.18734,1.18793
1501776000,1.18791,1.18843,1.18675,1.1869
1501779600,1.18691,1.18721,1.18607,1.18718
